timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4,,label
1542224403.9336700,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.0664400,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.1615200,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.2808600,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.3588200,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.4366700,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.5690400,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.6670100,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,1
1542224404.7386000,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224404.8693600,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224404.9481000,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.0304000,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.1498900,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.2391000,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.3708800,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.4658400,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.5403400,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.6818200,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.7491300,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.8236800,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224405.9564800,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224406.0479400,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224406.1169500,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224406.2452600,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224406.3360500,0.380300611,-0.132401034,0.125189394,0.154104128,0.985398769,0.204401225,-0.068924211,0.694649875,0.858069777,0.669155896,0.832046747,0.626648903,0.31931442,0.54041636,0.554150879,-0.00678498,0.763860404,0.202167287,-0.383693874,0.683170259,0.088338256,0.061078738,0.102815762,0.08686693,0.35583362,0.132645443,0.065757617,0.301578373,0.265410423,0.386764854,0.523500443,0.257869065,0.076764889,0.287546098,0.27607125,0.059974328,0.213652804,0.131964892,0.031854913,0.293711305,0.016949153,0,0,0.13333334,0.673913062,0,0,0.285714298,0.605769217,0,0.284403682,0.417322844,0.25,0.234042555,0.289855063,0.120481931,0.410256416,0.314285725,0,0.300000012,,
1542224406.4696200,0.380300611,0.830878973,0.125189394,0.154104128,0.985398769,0.844566941,-0.068924211,0.694649875,0.858069777,1.455933571,0.832046747,0.626648903,0.31931442,0.959314466,0.554150879,-0.00678498,0.763860404,0.491046518,-0.383693874,0.683170259,0.088338256,0.124209851,0.102815762,0.08686693,0.35583362,0.128187001,0.065757617,0.301578373,0.265410423,0.523854434,0.523500443,0.257869065,0.076764889,0.166951969,0.27607125,0.059974328,0.213652804,0.056796759,0.031854913,0.293711305,0.016949153,0.72131145,0,0.13333334,0.673913062,1,0,0.285714298,0.605769217,0.645569623,0.284403682,0.417322844,0.25,0.680851042,0.289855063,0.120481931,0.410256416,1,0,0.300000012,,
1542224406.5479200,0.457508683,0.849216342,0.125189394,0.531231999,1.095731497,0.85847795,-0.068924211,1.214158893,0.385585368,1.392029762,0.832046747,0.129742876,0.50444454,0.968167663,0.554150879,0.207706779,0.774183512,0.515737355,-0.383693874,0.769203901,0.10658481,0.137164071,0.102815762,0.118766584,0.463359594,0.140120596,0.065757617,0.572296619,0.090317518,0.478689402,0.523500443,0.047119986,0.118749335,0.180381373,0.27607125,0.056385711,0.220988736,0.063644566,0.031854913,0.205431104,0.152542368,0.754098356,0,0.64864862,0.913043499,1,0,1,0.144230768,0.569620252,0.284403682,0.031746034,0.486842096,0.691489339,0.289855063,0.385542154,0.421052635,1,0,0.600000024,,
1542224406.6346900,0.457508683,0.866782725,0.125189394,0.531231999,1.095731497,0.87412554,-0.068924211,1.214158893,0.385585368,1.364473581,0.832046747,0.129742876,0.50444454,0.956104457,0.554150879,0.207706779,0.774183512,0.540345669,-0.383693874,0.769203901,0.10658481,0.145719558,0.102815762,0.118766584,0.463359594,0.148204252,0.065757617,0.572296619,0.090317518,0.458362103,0.523500443,0.047119986,0.118749335,0.178994462,0.27607125,0.056385711,0.220988736,0.068719625,0.031854913,0.205431104,0.152542368,0.770491779,0,0.64864862,0.913043499,1,0,1,0.144230768,0.531645596,0.284403682,0.031746034,0.486842096,0.670212746,0.289855063,0.385542154,0.421052635,1,0,0.600000024,,
1542224406.7593400,0.457508683,0.886947751,0.125189394,0.531231999,1.095731497,0.890056491,-0.068924211,1.214158893,0.385585368,1.383726001,0.832046747,0.129742876,0.50444454,0.935910583,0.554150879,0.207706779,0.774183512,0.560671449,-0.383693874,0.769203901,0.10658481,0.148429736,0.102815762,0.118766584,0.463359594,0.149496019,0.065757617,0.572296619,0.090317518,0.465906948,0.523500443,0.047119986,0.118749335,0.166143656,0.27607125,0.056385711,0.220988736,0.070023634,0.031854913,0.205431104,0.155172408,0.803278685,0,0.64864862,0.913043499,1,0,1,0.138613865,0.56410259,0.284403682,0.03305785,0.486842096,0.648936152,0.289855063,0.385542154,0.421052635,1,0,0.600000024,,
1542224406.8321500,0.457508683,0.894049346,0.125189394,0.531231999,1.095731497,0.902729809,-0.068924211,1.214158893,0.385585368,1.443105936,0.832046747,0.129742876,0.50444454,0.937495232,0.554150879,0.207706779,0.774183512,0.574104905,-0.383693874,0.769203901,0.10658481,0.139967263,0.102815762,0.118766584,0.463359594,0.142793,0.065757617,0.572296619,0.090317518,0.49554503,0.523500443,0.047119986,0.118749335,0.154693604,0.27607125,0.056385711,0.220988736,0.067001112,0.031854913,0.205431104,0.155172408,0.819672108,0,0.64864862,0.913043499,1,0,1,0.138613865,0.641025662,0.284403682,0.03305785,0.479999989,0.648936152,0.289855063,0.385542154,0.421052635,1,0,0.600000024,,
1542224406.9162300,0.457508683,0.896391392,0.125189394,0.531231999,1.095731497,0.910097599,-0.068924211,1.214158893,0.385585368,1.52015388,0.832046747,0.129742876,0.50444454,0.979197562,0.554150879,0.207706779,0.774183512,0.577813625,-0.383693874,0.769203901,0.10658481,0.126146555,0.102815762,0.118766584,0.463359594,0.130191207,0.065757617,0.572296619,0.090317518,0.530441999,0.523500443,0.047119986,0.118749335,0.152644664,0.27607125,0.056385711,0.220988736,0.060575593,0.031854913,0.205431104,0.142857149,0.819672108,0,0.64864862,0.913043499,1,0,1,0.138613865,0.743589759,0.284403682,0.03305785,0.479999989,0.702127635,0.289855063,0.390243888,0.405405402,1,0,0.600000024,,
1542224407.0703700,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.912881315,-0.068924211,1.214158893,0.385585368,1.588431597,0.832046747,0.129742876,0.50444454,1.060587287,0.554150879,0.207706779,0.774183512,0.574167967,-0.383693874,0.769203901,0.10658481,0.113349475,0.102815762,0.118766584,0.463359594,0.116648398,0.065757617,0.572296619,0.090317518,0.552623153,0.523500443,0.047119986,0.118749335,0.163902178,0.27607125,0.056385711,0.220988736,0.053476807,0.031854913,0.205431104,0.148148149,0.83606559,0,0.64864862,0.913043499,1,0,1,0.138613865,0.820512831,0.284403682,0.03305785,0.479999989,0.784946263,0.289855063,0.390243888,0.405405402,1,0,0.600000024,,
1542224407.1500600,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.914353728,-0.068924211,1.214158893,0.385585368,1.634981155,0.832046747,0.129742876,0.50444454,1.145742297,0.554150879,0.207706779,0.774183512,0.567026377,-0.383693874,0.769203901,0.10658481,0.103274822,0.102815762,0.118766584,0.463359594,0.106641479,0.065757617,0.572296619,0.090317518,0.560471475,0.523500443,0.047119986,0.118749335,0.181683183,0.27607125,0.056385711,0.220988736,0.047929045,0.031854913,0.205431104,0.148148149,0.850000024,0,0.657534242,0.913043499,1,0,1,0.138613865,0.884615362,0.284403682,0.03305785,0.479999989,0.880434811,0.289855063,0.390243888,0.405405402,1,0,0.600000024,,
1542224407.2334200,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.916859806,-0.068924211,1.214158893,0.385585368,1.658280849,0.832046747,0.129742876,0.50444454,1.207297802,0.554150879,0.207706779,0.774183512,0.55972141,-0.383693874,0.769203901,0.10658481,0.097578801,0.102815762,0.118766584,0.463359594,0.101342879,0.065757617,0.572296619,0.090317518,0.558745861,0.523500443,0.047119986,0.118749335,0.197802231,0.27607125,0.056385711,0.220988736,0.04453022,0.031854913,0.205431104,0.148148149,0.850000024,0,0.657534242,0.913043499,1,0,1,0.138613865,0.910256386,0.284403682,0.03305785,0.479999989,0.945652187,0.289855063,0.390243888,0.405405402,1,0,0.600000024,,
1542224407.3483000,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.920037746,-0.068924211,1.214158893,0.385585368,1.663276315,0.832046747,0.129742876,0.50444454,1.237380266,0.554150879,0.207706779,0.774183512,0.552322865,-0.383693874,0.769203901,0.10658481,0.095605217,0.102815762,0.118766584,0.463359594,0.100022398,0.065757617,0.572296619,0.090317518,0.553778172,0.523500443,0.047119986,0.118749335,0.207701594,0.27607125,0.056385711,0.220988736,0.042892605,0.031854913,0.205431104,0.148148149,0.850000024,0,0.657534242,0.913043499,1,0,1,0.140000001,0.923076928,0.284403682,0.03305785,0.486486495,0.978260875,0.289855063,0.390243888,0.352941185,1,0,0.586206913,,
1542224407.4275900,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.921554685,-0.068924211,1.214158893,0.385585368,1.656800628,0.832046747,0.129742876,0.50444454,1.240551114,0.554150879,0.207706779,0.774183512,0.544410288,-0.383693874,0.769203901,0.10658481,0.096288718,0.102815762,0.118766584,0.463359594,0.101089969,0.065757617,0.572296619,0.090317518,0.549482644,0.523500443,0.047119986,0.118749335,0.210719362,0.27607125,0.056385711,0.220988736,0.042419314,0.031854913,0.205431104,0.148148149,0.850000024,0,0.657534242,0.913043499,1,0,1,0.142857149,0.910256386,0.284403682,0.03305785,0.486486495,0.98901099,0.289855063,0.392405063,0.352941185,1,0,0.586206913,,
1542224407.5749800,0.457508683,0.900422037,0.125189394,0.531231999,1.095731497,0.92026788,-0.068924211,1.214158893,0.385585368,1.643977404,0.832046747,0.129742876,0.50444454,1.227216244,0.554150879,0.207706779,0.774183512,0.535211325,-0.383693874,0.769203901,0.10658481,0.098610714,0.102815762,0.118766584,0.463359594,0.103221446,0.065757617,0.572296619,0.090317518,0.546360672,0.523500443,0.047119986,0.118749335,0.209275439,0.27607125,0.056385711,0.220988736,0.042531762,0.031854913,0.205431104,0.148148149,0.864406765,0,0.657534242,0.913043499,1,0,1,0.142857149,0.897435904,0.284403682,0.03305785,0.486486495,0.977272749,0.289855063,0.392405063,0.352941185,0.977272749,0,0.586206913,,
1542224407.6470800,0.457508683,0.83948487,0.125189394,0.531231999,1.095731497,0.923158944,-0.068924211,1.214158893,0.385585368,1.630676031,0.832046747,0.129742876,0.50444454,1.222289562,0.554150879,0.207706779,0.774183512,0.53262192,-0.383693874,0.769203901,0.10658481,0.088471554,0.102815762,0.118766584,0.463359594,0.107269868,0.065757617,0.572296619,0.090317518,0.547009468,0.523500443,0.047119986,0.118749335,0.213603467,0.27607125,0.056385711,0.220988736,0.043645624,0.031854913,0.205431104,0.148148149,0.762711883,0,0.657534242,0.913043499,1,0,1,0.142857149,0.884615362,0.284403682,0.03305785,0.486486495,0.977272749,0.289855063,0.392405063,0.352941185,0.977272749,0,0.586206913,,
