timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4,label
1542224544.7790900,0.390193701,-0.028150216,-0.116264395,0.340647787,0.651882827,0.354621321,0.103788085,0.830467701,0.371001601,0.310143352,0.016927328,0.049172968,0.10118442,0.160600901,-0.064114489,-0.250245869,0.548071682,0.311658859,0.058513407,0.619532049,0.174337819,0.107243873,0.150562555,0.147989854,0.318478942,0.258907139,0.249901846,0.4571428,0.166801333,0.233703956,0.204601452,0.075640976,0.089615338,0.165624127,0.169772327,0.037961055,0.250766575,0.234520912,0.225161836,0.281265318,0.178571433,0,0,0.287671238,0.224137932,0.123076923,0,0.489361703,0.188679248,0.034722224,0.087431692,0.007575758,0.045454547,0.138888896,0,0,0.456140339,0.285714298,0.13333334,0.163934425,
1542224544.9327000,0.458937138,-0.025773743,-0.116264395,0.619383335,0.661995292,0.354386032,0.0926302,0.840695262,0.425082743,0.365721881,0.086407661,0.044665694,0.084729552,0.138295367,-0.00387594,-0.221759766,0.664166272,0.334944695,0.066423975,0.677663505,0.180256203,0.103986859,0.142233849,0.237043604,0.28770563,0.249538898,0.230089903,0.394584626,0.16673848,0.256138027,0.226816684,0.063111804,0.076152228,0.151721656,0.184243172,0.034173161,0.289147466,0.238614544,0.216616392,0.271086812,0.290909082,0,0,0.671232879,0.241379306,0.123076923,0,0.510638297,0.22012578,0.062937066,0.126373634,0,0.027272727,0.103773586,0,0,0.649122834,0.307692319,0.13333334,0.245901644,
1542224544.9996800,0.54607439,-0.034930341,-0.110718571,0.848394036,0.68696171,0.363448679,0.096234225,0.862062097,0.472756565,0.405618399,0.141170353,0.032833468,0.070917301,0.101027399,0.067127846,-0.180327535,0.770766914,0.355104268,0.084494881,0.751586676,0.190827727,0.099179395,0.13386707,0.324815243,0.263954371,0.248199254,0.215588972,0.33520034,0.161184654,0.273508102,0.239090696,0.049667902,0.06389758,0.135637313,0.201613769,0.030402888,0.320135683,0.243475944,0.209839493,0.259913623,0.436363637,0,0,0.986301363,0.275862068,0.138461545,0,0.565217376,0.251572341,0.090909094,0.159340665,0,0.018181818,0.066037737,0.07079646,0.008196721,0.842105269,0.322222233,0.177777782,0.377049178,
1542224545.0750400,0.592136383,-0.029331408,-0.096887626,0.994880736,0.721487224,0.376735747,0.112844035,0.890107036,0.513766527,0.429446727,0.18086116,0.012976315,0.067520909,0.062777624,0.12648505,-0.123824731,0.854287088,0.367274016,0.108493127,0.826607943,0.188346013,0.098505281,0.128310502,0.378106028,0.253692299,0.250915021,0.20796673,0.297057062,0.157248527,0.283294171,0.243226558,0.039419323,0.056278296,0.121777914,0.214602545,0.028767897,0.344434887,0.245507598,0.205893651,0.256649703,0.527272701,0,0,1,0.344827592,0.15384616,0,0.630434811,0.276729554,0.111888111,0.181318685,0,0.018348623,0.009708738,0.115044251,0.049180329,0.982456148,0.333333343,0.244444445,0.491803288,
1542224545.2204400,0.632693946,-0.013031552,-0.076009728,1.050895572,0.758597136,0.387678891,0.135497272,0.918082535,0.547417104,0.441711873,0.208502367,-0.008915709,0.071384855,0.037514076,0.163072288,-0.060746759,0.911825597,0.371323466,0.130935058,0.891101599,0.187467247,0.100890137,0.126624256,0.385631502,0.250512034,0.253839493,0.206074342,0.284026891,0.154045358,0.287469745,0.243797377,0.033601694,0.051477369,0.113342911,0.219583124,0.029821545,0.356497973,0.244457722,0.203920886,0.266918391,0.600000024,0,0,1,0.413793117,0.1875,0,0.695652187,0.295597494,0.118881121,0.197802201,0,0.018348623,0,0.150442481,0.106557377,1,0.344444454,0.288888901,0.606557369,
1542224545.2849600,0.655924261,0.05156697,-0.044700444,1.063434839,0.79283309,0.392426282,0.155081868,0.940093935,0.571006119,0.446977913,0.223554298,-0.027673043,0.078295022,0.02965253,0.177905649,-0.001042358,0.948116779,0.371288121,0.146286264,0.939865887,0.184598193,0.114727244,0.13053751,0.374193698,0.25300914,0.251492977,0.206784338,0.28167972,0.15181312,0.285152704,0.242097378,0.030338114,0.048820045,0.109081753,0.217942253,0.032256652,0.361759514,0.23954533,0.202638537,0.281531811,0.629629612,0.01,0,1,0.465517253,0.1875,0,0.739130437,0.314465404,0.118881121,0.204419896,0,0.027522936,0,0.168141589,0.157024801,1,0.344444454,0.311111122,0.688524604,
1542224545.3671400,0.667450845,0.092862584,-0.026582792,1.069066405,0.820220351,0.3915084,0.163470015,0.953277588,0.583967328,0.447735816,0.225638762,-0.036734,0.080911286,0.032921042,0.180506945,0.046724625,0.970841467,0.37119478,0.154238567,0.973130703,0.181268141,0.124652967,0.133979842,0.364813,0.257686079,0.247941047,0.207535446,0.279435456,0.149567738,0.282212257,0.239475474,0.028593669,0.046965819,0.10858281,0.215838656,0.034652017,0.364512205,0.236610934,0.203170583,0.29250586,0.648148119,0.050000001,0,1,0.517241359,0.1875,0,0.760869563,0.320754707,0.126760557,0.204419896,0,0.027522936,0,0.168141589,0.190082639,1,0.356321841,0.333333343,0.737704933,
1542224545.5072500,0.688048661,0.1055298,0.001087742,1.072757125,0.83854866,0.387352765,0.156378224,0.958294272,0.588389397,0.445556343,0.218944579,-0.03309156,0.083386093,0.037969589,0.180165887,0.082118183,0.986855567,0.371942103,0.157324746,0.994239211,0.183573425,0.128138229,0.142357081,0.359264135,0.259603083,0.245189413,0.203549281,0.276026636,0.145932019,0.28035304,0.235090956,0.028155625,0.045619156,0.109677747,0.215009287,0.036709201,0.365272313,0.236641571,0.20399338,0.299844384,0.703703701,0.059999999,0.033707865,1,0.551724136,0.171875,0,0.782608688,0.32704404,0.119718313,0.204419896,0,0.027777778,0.00952381,0.168141589,0.223140493,1,0.356321841,0.355555564,0.770491779,2
1542224545.5821700,0.678586423,0.124030553,0.025072841,1.072757125,0.851131737,0.382566065,0.135440305,0.966751933,0.611183167,0.445403367,0.21212545,-0.011141358,0.082905963,0.04011238,0.185638577,0.091935143,1.007030725,0.372881114,0.159162,1.012864113,0.174579114,0.133202642,0.150676638,0.351921082,0.25973928,0.241572991,0.194273412,0.275702089,0.149482056,0.279180884,0.231792048,0.029009936,0.044290625,0.109798059,0.218077898,0.036780976,0.371908933,0.236245424,0.205180019,0.306585908,0.685185194,0.079999998,0.056179777,1,0.578947365,0.171875,0,0.782608688,0.339622647,0.119718313,0.198895022,0,0.027777778,0.00952381,0.168141589,0.23140496,1,0.348837197,0.355555564,0.803278685,2
1542224545.6752400,0.672165751,0.176798478,0.088743761,1.072757125,0.860559702,0.378843546,0.107691631,0.978891075,0.634431362,0.452364564,0.229744077,0.007939006,0.075166337,0.033611156,0.210669741,0.106070615,1.028519154,0.373721153,0.165220633,1.0307827,0.167097688,0.147681668,0.168213427,0.343925208,0.257848352,0.235164434,0.175714865,0.27707538,0.153191984,0.278543264,0.232734606,0.029624147,0.042264041,0.106203608,0.222734049,0.037134491,0.379597932,0.232407019,0.200603053,0.312240779,0.666666687,0.13131313,0.134831458,1,0.607142866,0.171875,0,0.826086938,0.34394905,0.126760557,0.209944755,0,0.018518519,0,0.194690272,0.235294119,1,0.348837197,0.355555564,0.83606559,2
1542224545.8037100,0.672165751,0.243229657,0.201465234,1.072757125,0.867590308,0.376933515,0.081986621,0.993731976,0.655592918,0.473429203,0.312359512,0.022971582,0.061516337,0.021925956,0.294402391,0.126091629,1.052879572,0.37620911,0.182333514,1.049315572,0.161845699,0.166153163,0.19062452,0.335196674,0.253819883,0.226054132,0.144777194,0.279430956,0.155785948,0.282298237,0.246078134,0.029889189,0.039669041,0.09981709,0.236110836,0.037899558,0.388879418,0.225677386,0.182409316,0.31758365,0.666666687,0.215053767,0.261363626,1,0.607142866,0.15625,0,0.847826064,0.356687903,0.140845075,0.254143655,0.007518797,0.009259259,0,0.265486717,0.252100855,1,0.348837197,0.400000006,0.868852437,2
1542224545.8814900,0.672165751,0.322445542,0.388179004,1.072757125,0.875238597,0.376532257,0.06720075,1.010252953,0.671097696,0.515361607,0.49677515,0.032644518,0.045030683,0.010446511,0.445216745,0.150397837,1.081068158,0.381347865,0.214973643,1.070491314,0.156407088,0.187805325,0.218669787,0.325573325,0.24964866,0.212713286,0.104426451,0.281932145,0.156022906,0.292835653,0.280792117,0.029684938,0.036908068,0.091560654,0.249359846,0.038930457,0.401013285,0.215085059,0.146751791,0.323879153,0.666666687,0.30107528,0.477272719,1,0.625,0.15625,0,0.891304374,0.369426757,0.169014081,0.353591174,0.015037594,0,0,0.398230076,0.277310938,1,0.360465109,0.466666669,0.901639342,2
1542224546.0194700,0.672165751,0.41240263,0.503725767,1.072757125,0.887380123,0.378545284,0.066776313,1.028954864,0.678253591,0.573923111,0.734701872,0.028512763,0.030498112,0.006165708,0.611930668,0.176858217,1.112114549,0.387140781,0.258999228,1.09549582,0.150656208,0.212249607,0.203258276,0.31493935,0.24728708,0.196331307,0.074318811,0.284724325,0.152782932,0.30787003,0.34595874,0.028443467,0.034381069,0.083293281,0.260767281,0.04002469,0.414892703,0.200255781,0.115696892,0.331868172,0.666666687,0.39784947,0.602272749,1,0.642857134,0.171875,0,0.955555558,0.375796169,0.211267605,0.486187845,0.015037594,0,0,0.548672557,0.294117659,1,0.360465109,0.577777803,0.934426248,2
1542224546.0935400,0.672165751,0.46124208,0.540708959,1.072757125,0.905762732,0.382669479,0.075930461,1.050617218,0.675737441,0.633451343,0.946800649,-0.002105531,0.02095508,0.003077414,0.750331223,0.204338655,1.142255664,0.390137076,0.304242969,1.123725653,0.145018026,0.221320495,0.164180651,0.303547561,0.248324156,0.184692413,0.056304544,0.288460851,0.146215588,0.32902652,0.418228477,0.025548423,0.032375112,0.077064961,0.266038328,0.041096825,0.428067148,0.187895611,0.095248021,0.341346323,0.666666687,0.45161289,0.647727251,1,0.672727287,0.171875,0,1,0.369426757,0.253521115,0.602209926,0,0,0,0.672566354,0.319327742,1,0.376470596,0.666666687,0.983606577,2
1542224546.1724900,0.672165751,0.47825563,0.545064092,1.072757125,0.927728951,0.38803485,0.088502973,1.074582934,0.66204232,0.680686593,1.102167606,-0.068593264,0.021717099,-0.000481875,0.843502045,0.233959541,1.165092707,0.38683036,0.340765119,1.151774406,0.140587673,0.219854176,0.13211818,0.292318732,0.253227264,0.178613365,0.046174422,0.293550253,0.137348473,0.350401282,0.476503581,0.021110876,0.031441163,0.073012501,0.26266399,0.042370055,0.437395424,0.178118676,0.082539842,0.350650072,0.666666687,0.467391312,0.647727251,1,0.709090889,0.1875,0,1,0.363057315,0.28873238,0.690607727,0,0,0,0.752212405,0.344537824,1,0.36470589,0.75555557,1,2
1542224546.3156600,0.672165751,0.47825563,0.545064092,1.072757125,0.947437942,0.39214915,0.100294061,1.097330093,0.637834489,0.718049109,1.200183868,-0.17658788,0.034959659,-0.009472791,0.894539773,0.265795559,1.173032761,0.377234161,0.362333983,1.174006224,0.138735026,0.213909328,0.1140057,0.283041388,0.261491954,0.175437838,0.040940821,0.299517989,0.128190205,0.37155509,0.515283644,0.01594061,0.031987481,0.069582708,0.254919022,0.044145696,0.439595342,0.169515043,0.074850805,0.357354313,0.679245293,0.467391312,0.647727251,1,0.74545455,0.1875,0,1,0.350318462,0.316901416,0.748603344,0,0,0,0.796460152,0.369747907,1,0.352941185,0.795454562,1,2
1542224546.3929000,0.672165751,0.47825563,0.545064092,1.072757125,0.959578753,0.39163065,0.108713977,1.112771988,0.60213238,0.758949697,1.254545212,-0.314406574,0.055707704,-0.024217976,0.915133357,0.297258496,1.15922296,0.364714175,0.368460029,1.184241176,0.140832961,0.20781143,0.105272964,0.277942419,0.272971481,0.170233279,0.038544886,0.304768234,0.119859077,0.396609843,0.539259732,0.011397015,0.034060124,0.065342508,0.246823281,0.046607543,0.432276338,0.160002947,0.07009916,0.359284788,0.679245293,0.477777779,0.647727251,1,0.781818211,0.174603179,0,1,0.320512831,0.345070422,0.774011314,0,0.009259259,0,0.814159274,0.398305088,1,0.34117648,0.818181813,1,2
1542224546.4665900,0.672165751,0.47825563,0.544194877,1.072757125,0.96210134,0.384269387,0.112987235,1.115639925,0.552284181,0.812614202,1.283695579,-0.448180884,0.067770436,-0.039272051,0.91949141,0.325389713,1.120445132,0.35408029,0.362418622,1.177477837,0.147836313,0.1992044,0.101106226,0.278900474,0.288215101,0.160440013,0.037460212,0.307844937,0.112175897,0.430187196,0.554981589,0.008404487,0.03676087,0.060502212,0.239924416,0.049897846,0.415011823,0.14966616,0.066527568,0.354952246,0.679245293,0.477777779,0.655172408,1,0.796296299,0.158730164,0,1,0.288461536,0.380281687,0.790960431,0,0.027777778,0,0.823008835,0.423728824,1,0.321428567,0.795454562,1,2
1542224546.6110300,0.651188314,0.47825563,0.544580162,1.072757125,0.954901159,0.37257871,0.112872802,1.102463722,0.484905779,0.873398364,1.304138541,-0.537397385,0.056891736,-0.050434407,0.918691635,0.34547165,1.060031772,0.349024624,0.350195348,1.151214838,0.153554231,0.188444629,0.098772034,0.287297487,0.309011519,0.147742987,0.036553301,0.307636887,0.104707852,0.468086928,0.567796052,0.007049808,0.039080959,0.055781957,0.233746663,0.053832721,0.393645465,0.13994351,0.063131943,0.344183087,0.641509414,0.477777779,0.655172408,1,0.777777791,0.142857149,0,1,0.243589744,0.422535211,0.802259862,0,0.009259259,0,0.823008835,0.440677971,1,0.333333343,0.772727251,1,2
1542224546.6882300,0.651188314,0.47825563,0.544580162,1.072757125,0.954901159,0.362601757,0.109553881,1.102463722,0.484905779,0.927785456,1.322504163,-0.537397385,0.056891736,-0.057483841,0.917050064,0.34547165,1.060031772,0.34863314,0.337384462,1.151214838,0.153554231,0.178102583,0.096690215,0.287297487,0.309011519,0.136463448,0.035510454,0.307636887,0.104707852,0.501418114,0.57983768,0.007049808,0.039080959,0.051871736,0.227956712,0.053832721,0.393645465,0.132144094,0.060004912,0.344183087,0.641509414,0.477777779,0.662790716,1,0.777777791,0.126984134,0,1,0.243589744,0.449999988,0.813559294,0,0.009259259,0,0.814159274,0.440677971,1,0.333333343,0.75,1,2
1542224546.7686600,0.651188314,0.47825563,0.544580162,1.072757125,0.954901159,0.359949738,0.105896704,1.102463722,0.484905779,0.965606332,1.337822437,-0.537397385,0.056891736,-0.0599753,0.914630115,0.34547165,1.060031772,0.349907309,0.327076077,1.151214838,0.153554231,0.170451865,0.094995037,0.287297487,0.309011519,0.129806325,0.034595326,0.307636887,0.104707852,0.523543119,0.590123892,0.007049808,0.039080959,0.049359508,0.222715691,0.053832721,0.393645465,0.126839176,0.057570074,0.344183087,0.641509414,0.477777779,0.670588255,1,0.777777791,0.126984134,0,1,0.243589744,0.478571415,0.819209039,0,0.009259259,0,0.814159274,0.440677971,1,0.333333343,0.704545438,1,2
1542224546.9134200,0.651188314,0.477863878,0.544580162,1.072757125,0.954901159,0.366268933,0.103179581,1.102463722,0.484905779,0.985797048,1.347282171,-0.537397385,0.056891736,-0.060083259,0.912475526,0.34547165,1.060031772,0.350184441,0.31852895,1.151214838,0.153554231,0.165864259,0.094002821,0.287297487,0.309011519,0.128279686,0.034020469,0.307636887,0.104707852,0.534178019,0.596819341,0.007049808,0.039080959,0.048062425,0.219298795,0.053832721,0.393645465,0.12361563,0.055858552,0.344183087,0.641509414,0.477777779,0.670588255,1,0.777777791,0.126984134,0,1,0.243589744,0.492857128,0.824858785,0,0.009259259,0,0.814159274,0.440677971,1,0.333333343,0.704545438,1,
1542224546.9914100,0.651188314,0.466949403,0.544580162,1.072757125,0.954901159,0.379074782,0.102465376,1.102463722,0.484905779,0.993645132,1.351892114,-0.537397385,0.056891736,-0.061012339,0.910455763,0.34547165,1.060031772,0.348865241,0.308684319,1.151214838,0.153554231,0.160307348,0.093624257,0.287297487,0.309011519,0.130941957,0.033827785,0.307636887,0.104707852,0.539074898,0.600759089,0.007049808,0.039080959,0.047532611,0.21740222,0.053832721,0.393645465,0.122143194,0.054386675,0.344183087,0.641509414,0.455555558,0.670588255,1,0.777777791,0.158730164,0,1,0.243589744,0.5,0.830508471,0,0.009259259,0,0.814159274,0.440677971,1,0.324999988,0.681818187,1,
1542224547.1192300,0.651188314,0.44785279,0.544580162,1.072757125,0.954901159,0.392853111,0.103024594,1.102463722,0.484905779,0.994503736,1.35398221,-0.537397385,0.056891736,-0.067983963,0.908345342,0.34547165,1.060031772,0.345968366,0.294592083,1.151214838,0.153554231,0.153900132,0.093610078,0.287297487,0.309011519,0.135593638,0.033866245,0.307636887,0.104707852,0.541863501,0.603565812,0.007049808,0.039080959,0.046924777,0.216315582,0.053832721,0.393645465,0.12171793,0.05264226,0.344183087,0.641509414,0.444444448,0.662650585,1,0.777777791,0.174603179,0,1,0.243589744,0.5,0.828571439,0,0.009259259,0,0.814159274,0.440677971,1,0.3125,0.636363626,1,
1542224547.1929500,0.651188314,0.442605406,0.544580162,1.072757125,0.954901159,0.402104497,0.1025296,1.102463722,0.484905779,0.991755486,1.353540659,-0.537397385,0.056891736,-0.080355078,0.902970672,0.34547165,1.060031772,0.341288656,0.272512347,1.151214838,0.153554231,0.152811185,0.094167732,0.287297487,0.309011519,0.1392048,0.034029182,0.307636887,0.104707852,0.541134536,0.606544435,0.007049808,0.039080959,0.045834728,0.214927793,0.053832721,0.393645465,0.121014766,0.050330851,0.344183087,0.641509414,0.433333337,0.670731723,1,0.777777791,0.190476194,0,1,0.243589744,0.5,0.828571439,0,0.009259259,0,0.803571403,0.440677971,1,0.3125,0.590909064,1,
1542224547.2669600,0.651188314,0.441243947,0.544580162,0.239222899,0.954901159,0.40461114,0.099822618,0.663662732,0.484905779,0.98518759,1.347166181,1.085867882,0.056891736,-0.101864144,0.884887338,0.243417636,1.060031772,0.334386408,0.237780541,0.911958039,0.153554231,0.1541702,0.096254833,0.060979769,0.309011519,0.141699284,0.034567263,0.162041262,0.104707852,0.539441168,0.610954046,0.428381562,0.039080959,0.044146102,0.210731611,0.061571609,0.393645465,0.120543249,0.047492269,0.287025779,0.641509414,0.433333337,0.679012358,0.107526883,0.777777791,0.193548381,0,0.125,0.243589744,0.492857128,0.822857141,0.819548845,0.009259259,0,0.785714269,0.358974367,1,0.300000012,0.522727251,0.622950792,
1542224547.4250500,0.651188314,0.437198848,0.544580162,0.239222899,0.954901159,0.401031643,0.092500113,0.663662732,0.484905779,0.982542992,1.32770884,1.085867882,0.056891736,-0.096207365,0.839595377,0.243417636,1.060031772,0.326534718,0.185283899,0.911958039,0.153554231,0.153887093,0.10170877,0.060979769,0.309011519,0.141590789,0.035915203,0.162041262,0.104707852,0.540189743,0.617286861,0.428381562,0.039080959,0.045060497,0.200619698,0.061571609,0.393645465,0.119271874,0.044469487,0.287025779,0.641509414,0.422222227,0.679012358,0.107526883,0.777777791,0.193548381,0,0.106382981,0.243589744,0.492857128,0.811428547,0.819548845,0.009259259,0,0.756756783,0.362068951,1,0.278481007,0.372093022,0.622950792,
1542224547.4984700,0.651188314,0.425858021,0.543844163,0.239222899,0.954901159,0.394008577,0.080716237,0.663662732,0.484905779,1.011612296,1.288074255,1.085867882,0.056891736,-0.018075699,0.759353042,0.243417636,1.060031772,0.319007516,0.114484794,0.911958039,0.153554231,0.144433692,0.112258114,0.060979769,0.309011519,0.13422057,0.03864469,0.162041262,0.104707852,0.556445599,0.622942328,0.428381562,0.039080959,0.051967856,0.184385434,0.061571609,0.393645465,0.112932257,0.041769415,0.287025779,0.641509414,0.404494375,0.679012358,0.107526883,0.777777791,0.17741935,0,0.106382981,0.243589744,0.510791361,0.788571417,0.825757563,0.009259259,0.03539823,0.684684694,0.365217388,1,0.278481007,0.209302321,0.622950792,
1542224547.5693400,0.651188314,0.397298098,0.482632309,0.239222899,0.954901159,0.387928486,0.066622056,0.663662732,0.484905779,1.147359967,1.238784313,1.085867882,0.056891736,0.241119638,0.654168367,0.243417636,1.060031772,0.313290209,0.031589653,0.911958039,0.153554231,0.109589778,0.112036683,0.060979769,0.309011519,0.107250765,0.042988274,0.162041262,0.104707852,0.616356313,0.639016688,0.428381562,0.039080959,0.076487698,0.166301563,0.061571609,0.393645465,0.090315469,0.039656792,0.287025779,0.641509414,0.370786518,0.600000024,0.107526883,0.777777791,0.17741935,0,0.088888891,0.243589744,0.604316533,0.765714288,0.825757563,0.009259259,0.265486717,0.585585594,0.365217388,1,0.265822798,0.023255814,0.622950792,
1542224547.7099200,0.651188314,0.322144479,0.350921869,0.239222899,0.954901159,0.389804363,0.051220495,0.663662732,0.484905779,1.152663469,1.2145468,1.085867882,0.056891736,0.245094836,0.554617167,0.243417636,1.060031772,0.315233111,-0.048496891,0.911958039,0.153554231,0.092944205,0.092560992,0.060979769,0.309011519,0.108613089,0.046422299,0.162041262,0.104707852,0.629131317,0.676165342,0.428381562,0.039080959,0.077834591,0.147952825,0.061571609,0.393645465,0.091476791,0.036898546,0.287025779,0.641509414,0.292134821,0.4375,0.107526883,0.777777791,0.17741935,0,0.088888891,0.243589744,0.611510813,0.748571455,0.825757563,0.009259259,0.265486717,0.495495498,0.371681422,1,0.256410271,0,0.622950792,
1542224547.7873600,0.651188314,0.239523798,0.181579128,0.239222899,0.954901159,0.389930636,0.03255368,0.663662732,0.484905779,1.158495426,1.239546299,1.085867882,0.056891736,0.26039961,0.512333393,0.243417636,1.060031772,0.316908807,-0.107677393,0.911958039,0.153554231,0.077183627,0.063319698,0.060979769,0.309011519,0.109126948,0.044927616,0.162041262,0.104707852,0.640467048,0.723612368,0.428381562,0.039080959,0.080984324,0.135610431,0.061571609,0.393645465,0.092238069,0.032529868,0.287025779,0.641509414,0.202247187,0.224999994,0.107526883,0.777777791,0.17741935,0,0.088888891,0.243589744,0.618705034,0.770114958,0.825757563,0.009259259,0.28318584,0.459459454,0.371681422,1,0.263157904,0,0.622950792,
1542224547.8650100,0.651188314,0.176762015,0.104214467,0.239222899,0.954901159,0.38781184,0.008134782,0.663662732,0.484905779,1.161950827,1.295347452,1.085867882,0.056891736,0.28718555,0.528263271,0.243417636,1.060031772,0.315107942,-0.14017354,0.911958039,0.153554231,0.066866875,0.048650637,0.060979769,0.309011519,0.108707838,0.038994994,0.162041262,0.104707852,0.646248937,0.755477548,0.428381562,0.039080959,0.086225271,0.129162759,0.061571609,0.393645465,0.091951102,0.027714085,0.287025779,0.641509414,0.123595506,0.125,0.107526883,0.777777791,0.17741935,0,0.06818182,0.243589744,0.618705034,0.798850596,0.825757563,0.009259259,0.300884962,0.477477491,0.371681422,1,0.25333333,0,0.622950792,
1542224548.0056400,0.651188314,0.132521227,0.068755753,0.239222899,0.954901159,0.38501817,-0.024194021,0.663662732,0.484905779,1.158318996,1.346583128,1.085867882,0.056891736,0.320596725,0.556721509,0.243417636,1.060031772,0.308076829,-0.156784639,0.911958039,0.153554231,0.060824785,0.040920503,0.060979769,0.309011519,0.108787134,0.033036284,0.162041262,0.104707852,0.64547348,0.775833249,0.428381562,0.039080959,0.093789905,0.125865504,0.061571609,0.393645465,0.091124721,0.024344483,0.287025779,0.641509414,0.078651689,0.088607594,0.097826086,0.777777791,0.147540987,0,0.06818182,0.243589744,0.618705034,0.827586234,0.825757563,0.009259259,0.336283177,0.495495498,0.366071433,1,0.25333333,0,0.622950792,
1542224548.0774700,0.651188314,0.128537759,0.059954561,0.239222899,0.954901159,0.381897211,-0.063856356,0.663662732,0.484905779,1.14710772,1.373357892,1.085867882,0.056891736,0.355147243,0.57502985,0.243417636,1.060031772,0.295785308,-0.172584981,0.911958039,0.153554231,0.061036084,0.038183473,0.060979769,0.309011519,0.109382063,0.02871207,0.162041262,0.104707852,0.637025177,0.78573972,0.428381562,0.039080959,0.102848068,0.125011712,0.061571609,0.393645465,0.089708626,0.022353003,0.287025779,0.641509414,0.078651689,0.07692308,0.097826086,0.777777791,0.150000006,0,0.06818182,0.243589744,0.604316533,0.844827592,0.825757563,0.009259259,0.362831861,0.513513505,0.366071433,1,0.226666674,0,0.622950792,
1542224548.2187400,0.651188314,0.128537759,0.042355612,0.239222899,0.954901159,0.376727313,-0.100395724,0.663662732,0.484905779,1.13502562,1.380992413,1.085867882,0.056891736,0.389929235,0.577903688,0.243417636,1.060031772,0.281634927,-0.194553226,0.911958039,0.153554231,0.061844528,0.0363102,0.060979769,0.309011519,0.10951934,0.026138298,0.162041262,0.104707852,0.627753496,0.791891098,0.428381562,0.039080959,0.112899683,0.124616839,0.061571609,0.393645465,0.08798293,0.021043589,0.287025779,0.641509414,0.078651689,0.051282052,0.097826086,0.777777791,0.13333334,0,0.046511628,0.243589744,0.601449251,0.850574732,0.825757563,0.009259259,0.401785702,0.522522509,0.366071433,1,0.213333338,0,0.622950792,
1542224548.2979900,0.651188314,0.128537759,0.0360948,0.239222899,0.954901159,0.367833108,-0.119105287,0.663662732,0.484905779,1.135254145,1.383736491,1.085867882,0.056891736,0.426687181,0.579247892,0.243417636,1.060031772,0.267726451,-0.216203302,0.911958039,0.153554231,0.061517932,0.03569198,0.060979769,0.309011519,0.106732599,0.024967242,0.162041262,0.104707852,0.624767065,0.794716597,0.428381562,0.039080959,0.122222491,0.124659032,0.061571609,0.393645465,0.084759898,0.019965148,0.287025779,0.641509414,0.078651689,0.038961038,0.097826086,0.777777791,0.13333334,0,0.046511628,0.243589744,0.601449251,0.850574732,0.824427485,0.009259259,0.428571433,0.522522509,0.366071433,1,0.189189196,0,0.622950792,
1542224548.3725400,0.651188314,0.128537759,0.043659963,0.239222899,0.954901159,0.3541089,-0.106706291,0.663662732,0.484905779,1.158756256,1.393277526,1.085867882,0.056891736,0.469659775,0.584402502,0.243417636,1.060031772,0.255491197,-0.220874906,0.911958039,0.153554231,0.059050865,0.035597332,0.060979769,0.309011519,0.099265292,0.025179738,0.162041262,0.104707852,0.633059859,0.79622364,0.428381562,0.039080959,0.129523411,0.123640284,0.061571609,0.393645465,0.079100586,0.019358985,0.287025779,0.641509414,0.078651689,0.051948052,0.097826086,0.777777791,0.100000001,0,0.046511628,0.243589744,0.623188376,0.856321812,0.824427485,0.009259259,0.473214298,0.522522509,0.354545444,1,0.162162155,0,0.622950792,
