3.658481598000000279e+00,1.063033997999999869e+00,1.080374181999999905e+00,2.463456630000000036e+00,9.196497500000000436e-01,-3.184788449999999549e-01,-4.784781790000000035e-01,9.327305550000000167e-01,3.195086598000000500e+00,2.341414510999999976e+00,2.525366663999999872e+00,2.735764682000000114e+00,1.834627688000000090e+00,8.541774749999999639e-01,2.027467788000000048e+00,1.092121273000000059e+00,-3.148433900000000008e-02,-9.167337419999999071e-01,-9.861170949999999991e-01,4.831331520000000657e-01,3.000000000000000000e+00,2.068181811999999731e+00,1.428714901000000204e+00,2.035714208999999997e+00,5.434782659999999321e-01,6.585365679999999333e-01,5.348837150000000928e-01,2.325136660000000077e-01,1.244274794999999934e+00,1.368421017999999822e+00,1.302325607000000218e+00,1.152173906999999886e+00,7.527927899999999894e-01,9.309116900000000694e-01,1.622641533999999996e+00,2.173913099999999834e-02,9.999999699999999603e-01,1.346153885000000106e+00,1.547619045000000026e+00,5.000000000000000000e-01,3.000000000000000000e+00
2.248760997000000206e+00,-6.725830739999999475e-01,-4.386009949999999935e-01,1.982414185999999967e+00,1.436072438999999923e+00,-1.381268629999999886e-01,-1.143395482999999935e+00,1.994171560000000287e+00,3.420660256999999760e+00,7.376914770000000399e-01,-8.328545990000000288e-01,2.626456141999999883e+00,2.572013795000000158e+00,-1.122801155000000106e+00,-8.929285260000000557e-01,2.176075458999999768e+00,1.058637142000000031e+00,-4.657504259999999952e-01,-1.427210121999999970e+00,9.305414560000000446e-01,1.173913032000000189e+00,3.328574269999999835e-01,7.227722859999999860e-01,1.211538435000000025e+00,1.050847470999999977e+00,7.898550779999999882e-01,1.400483980000000184e-01,1.972972989000000066e+00,2.798451066000000154e+00,1.174796758999999913e+00,3.218160119999999846e-01,2.708737850999999974e+00,2.480695009000000173e+00,5.012429360000000278e-01,6.230769299999999733e-01,3.000000000000000000e+00,2.181818188000000269e+00,2.388888895000000012e+00,1.125000000000000000e+00,5.380392139999999879e-01,2.000000000000000000e+00
2.650388121999999846e+00,-4.251594989999999963e-01,4.049335869999999837e-01,2.443767666999999921e+00,1.784202397000000051e+00,1.695473090000000072e-01,-8.322976530000000261e-01,1.566991091000000225e+00,2.035379888000000026e+00,2.505134720000000148e-01,-3.657954859999999475e-01,2.101713896000000137e+00,1.114915788000000019e+00,-5.845139200000000479e-02,3.329667300000000441e-01,9.040559529999999677e-01,1.295300930999999878e+00,-1.172785169999999988e-01,-4.483419209999999766e-01,1.396724016000000068e+00,2.321428620000000054e-01,1.754385980000000012e-01,1.717948793999999779e+00,0.000000000000000000e+00,3.181818279999999999e-01,1.999999939999999921e+00,4.696356220000000303e-01,0.000000000000000000e+00,8.101674919999999336e-01,1.862068893000000003e+00,7.311814279999999666e-01,1.360000014000000146e+00,4.905660440000000344e-01,1.816326559000000174e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.000000079999999958e-01,1.166666686999999980e+00,1.785714269000000076e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.814024745999999855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.735750020000000227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347864747000000030e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.047831058999999954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.455916226000000258e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.746031789999999972e-01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.349641383000000028e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.851851790000000053e-01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.486427904000000133e+00,8.297084279999999978e-01,5.277855390000000257e-01,3.507066845999999849e+00,1.915247498999999909e+00,-6.238429699999999967e-01,-1.669285650000000010e-01,2.695487380000000321e+00,1.939415037000000064e+00,1.458673714999999982e+00,-4.631397059999999843e-01,1.608333467999999877e+00,2.109434543999999967e+00,1.093061655999999937e+00,-4.935400040000000321e-01,1.742188871000000194e+00,1.793425679000000050e+00,-5.951081070000000528e-01,-3.737134859999999836e-01,2.765263796000000163e+00,2.033898294999999745e+00,2.352011561999999945e+00,1.404761882000000073e+00,1.663179666000000001e+00,7.999999970000000182e-01,7.254902130000000504e-01,1.130434780999999944e+00,1.346153855999999926e+00,1.108783006999999987e+00,1.885124980999999922e+00,1.274509839999999894e-01,1.106728763000000004e+00,2.476190508000000179e+00,3.000000000000000000e+00,8.768196999999999797e-01,1.984848439000000075e+00,1.851851820000000037e+00,1.584050535999999898e+00,1.438283205000000065e+00,1.756756723000000076e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.518463074000000024e+00,1.317122160000000042e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228006302999999910e+00,2.353878020999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.473097561999999972e+00,3.354452489999999898e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201078235999999855e+00,1.442932515000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420529544000000088e+00,2.097544134000000060e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.615384499999999890e-02,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.185566780000000264e-01,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.717948829999999649e-01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.764705899999999827e-01,3.000000000000000000e+00,0.000000000000000000e+00
2.743319808999999943e+00,-2.522565279999999799e-01,3.572549520000000145e-01,2.792691051999999896e+00,2.090823172999999979e+00,1.047105431999999947e+00,1.470878184000000033e+00,3.186903119000000117e+00,1.612154005999999917e+00,5.279187789999999492e-01,1.412096500999999948e+00,1.476798355999999979e+00,1.587998680000000107e-01,-9.105175439999999565e-01,-6.152863499999999819e-01,5.438887930000000370e-01,1.937439917999999928e+00,2.111115514999999832e+00,1.666005729999999740e+00,3.130243183000000151e+00,2.428571462999999930e+00,2.136752239999999969e-01,5.570150469999999299e-01,5.999999940000000365e-01,3.448275800000000224e-02,5.000000100000000225e-02,6.666666869999999800e-01,0.000000000000000000e+00,1.071256042000000130e+00,5.185185220000000372e-01,9.740259650000000491e-01,6.046511820000000093e-01,1.265822800000000053e-02,0.000000000000000000e+00,9.846129300000000528e-02,1.935483889999999874e-01,0.000000000000000000e+00,2.377358495999999821e+00,2.461388111999999850e+00,5.357142980000000332e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.831798255000000042e+00,3.173403000000005192e-03,-1.195426709999999892e-01,2.700326800000000027e+00,7.061989010000000455e-01,1.786579500000000029e-02,-9.198714500000000349e-01,1.160467831999999921e+00,1.849743664000000010e+00,3.030125022000000001e+00,1.165124743999999879e+00,2.110214739999999978e+00,9.807392360000000142e-01,9.707368690000000022e-01,1.212711120000000004e-01,2.077137291000000108e+00,-3.572018220000000022e-01,-1.472432911000000066e+00,-1.961781978999999954e+00,6.967182170000000285e-01,1.379310370000000008e+00,1.156250000000000000e+00,1.285714298999999894e+00,2.607142866000000225e+00,0.000000000000000000e+00,1.742857217999999930e+00,4.869387750000000459e-01,5.277777930000000506e-01,2.101994960999999940e+00,2.683947384000000103e+00,1.666666626000000040e+00,2.103691190000000155e+00,1.898305088999999946e+00,2.633333324999999725e+00,1.550183147000000261e+00,2.661538482000000094e+00,0.000000000000000000e+00,6.122448899999999999e-02,2.272727299999999923e-02,2.758620680000000158e-01,2.000000000000000000e+00
2.310493707000000008e+00,1.568223952999999948e+00,1.540132761999999822e+00,3.260157109000000109e+00,2.797588944000000133e+00,-8.326445999999999847e-02,7.728449699999999367e-02,2.904167592999999936e+00,3.753939629000000000e+00,2.669951320000000017e+00,3.409581185000000403e+00,3.576284289999999810e+00,3.278800726000000054e+00,2.272514939000000123e+00,2.836010396999999905e+00,2.207028209999999824e+00,2.383485437000000040e+00,-6.666383289999999739e-01,-7.353246660000000157e-01,1.871849953999999983e+00,5.000000149999999088e-01,1.827065646999999959e+00,1.638297885999999925e+00,1.762711882000000063e+00,1.236130892999999897e+00,1.449275400000000005e-02,1.004210501999999838e+00,1.261904774999999868e+00,1.458715587999999785e+00,8.070175490000000007e-01,1.417391300999999881e+00,1.693371356000000105e+00,2.260869562999999971e+00,1.609798550000000050e+00,2.024450599999999767e+00,8.484848430000000441e-01,1.354838669999999912e+00,4.212076519999999880e-01,8.499999940000000365e-01,5.419298260000000589e-01,0.000000000000000000e+00
2.387419520999999989e+00,1.569181323000000017e+00,1.185309587999999970e+00,2.583952367999999833e+00,3.401398777999999901e+00,1.687717676000000111e+00,2.231040416999999998e+00,3.663527726999999956e+00,2.649627505999999855e+00,2.257822156000000025e+00,2.102408945999999723e+00,4.705052017999999947e+00,2.137747704999999776e+00,1.529453338000000162e+00,1.962361216999999769e+00,1.749848783000000019e+00,2.826631904000000084e+00,3.925876029999999517e-01,1.322442620999999985e+00,4.467557906999999773e+00,1.265151530000000024e+00,1.068493187999999927e+00,4.473684279999999847e-01,1.524621240000000044e-01,2.285714328000000073e+00,4.675324849999999977e-01,6.717171819999999682e-01,0.000000000000000000e+00,1.503062546999999860e+00,4.200000010000000117e-01,1.140350849999999944e-01,1.523809582000000162e+00,1.360000014000000146e+00,1.024748058000000128e+00,1.555148511000000067e+00,0.000000000000000000e+00,3.870967620000000387e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857499999999416e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.505184054999999965e+00,1.326222956000000064e+00,2.939846814000000030e+00,2.661832094999999843e+00,3.085589289000000512e+00,-3.145324210000000065e-01,3.577594397999999565e+00,3.571024058999999973e+00,1.790325165000000052e+00,3.755744577000000195e+00,4.937673569999999401e+00,2.419337690999999957e+00,1.716745319999999908e-01,2.023553311999999771e+00,4.921513797000000245e+00,7.508627759999999540e-01,2.100723980999999796e+00,-5.902958520000000098e-01,3.202562927999999864e+00,3.797934651000000272e+00,2.048780502000000059e+00,5.931639370000000300e-01,1.901408492999999922e+00,1.949999927999999993e+00,1.593750000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.222222249999999955e-01,8.978101920000000069e-01,1.512908786999999977e+00,1.855263234000000150e+00,5.526315719999999043e-01,0.000000000000000000e+00,6.703296899999999781e-01,3.000000000000000000e+00,0.000000000000000000e+00,1.625000060999999940e+00,5.000000400000000067e-02,2.571428597999999788e+00,1.200000018000000113e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.642462075000000077e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.528017162999999901e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.535255312999999955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.067754746000000310e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.153852581999999849e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.199343680999999773e+00,4.585327499999999334e-01,9.415714139999999954e-01,3.701635361000000124e+00,1.716859460000000004e+00,1.489488270000000059e-01,2.911612829999999930e-01,1.679059982000000062e+00,2.902849972000000278e+00,7.200322299999999398e-01,2.939876138999999888e+00,9.326426690000000352e-01,8.431719680000000494e-01,-1.479775650000000053e-01,2.421379570000000148e-01,5.641759029999999786e-01,1.617032765999999899e+00,6.785409900000000105e-01,-1.486063710000000149e-01,1.924720346999999832e+00,1.413793086000000088e+00,2.140255987999999832e+00,2.625000000000000000e+00,5.000000159999999916e-01,1.636363626000000071e+00,1.956521748999999755e+00,2.894736825999999930e+00,1.250000000000000000e+00,3.000000000000000000e+00,2.260869562999999971e+00,3.000000000000000000e+00,1.030701756000000024e+00,6.297959390000000823e-01,1.661709189000000197e+00,5.384615509999999272e-01,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.612903238000000350e+00,2.970588207000000036e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314894795999999921e+00,6.180976110000000467e-01,3.002119139999999686e-01,2.232401966999999932e+00,2.479640067000000059e+00,-1.098886799999999886e-02,-6.637831629999999539e-01,2.002386867999999875e+00,2.694172978000000107e+00,1.965763330000000142e+00,3.334923863999999849e+00,3.510463237999999819e+00,2.122997821000000229e+00,9.825558660000000000e-01,1.327130496999999965e+00,1.468724101999999920e+00,2.039848804000000015e+00,-6.164257680000000406e-01,-1.342424660999999908e+00,1.634737133999999870e+00,0.000000000000000000e+00,8.333333599999999397e-02,1.545121560000000116e-01,2.311475389999999852e-01,4.871794959999999897e-01,1.769095720000000149e-01,4.411764800000000236e-02,0.000000000000000000e+00,5.667763209999999718e-01,1.355932200000000143e-01,1.098214298000000033e+00,1.561403572000000128e+00,5.942028910000000108e-01,2.549019679999999788e-01,7.043478039999999663e-01,0.000000000000000000e+00,8.148148360000000423e-01,3.370786540000000331e-01,2.637362659999999970e-01,1.428571459999999904e-01,0.000000000000000000e+00
2.696544051000000053e+00,-3.643714269999999700e-01,7.978280769999999134e-01,3.195602774000000146e+00,2.188029347999999707e+00,-2.116884219999999872e-01,-5.211340789999999723e-01,2.902405917999999918e+00,3.687715172999999957e+00,2.201705694999999796e+00,1.647638977000000171e+00,2.309350370999999846e+00,1.056710601000000027e+00,-5.696673389999999948e-01,-1.084018826000000102e+00,9.833842219999999745e-01,2.314144552000000132e+00,-1.153039990999999986e+00,-3.194722170000000028e-01,2.901012778000000125e+00,8.428571670000000182e-01,1.149425299999999942e-02,1.589999912999999765e+00,1.360824735000000008e+00,2.272727251000000059e+00,1.499092549000000218e+00,5.740740749999999615e-01,2.093750000000000000e+00,2.898989916000000111e+00,2.246031701999999797e+00,2.056603728999999881e+00,1.943820298000000113e+00,8.045609590000000200e-01,5.164835300000000240e-01,7.920792000000000110e-02,6.449570499999999207e-01,3.000000000000000000e+00,9.213483029999999241e-01,1.564516096999999828e+00,2.050000011999999927e+00,1.000000000000000000e+00
